,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
0,-0.036828,0.017651,-0.061462,-0.036344,0.02914,0.035485,0.020694,-0.006933,-0.0035084,0.035937,0.027058,0.013974,-0.057784,-0.0019944,0.0061998,-0.024529,0.019128,0.0026803,0.020586,0.0066509,0.042698,0.016369,0.045097,0.060382,0.051737,-0.001882,-0.018243,-0.0095693,0.053727,0.05278,0.036061,0.044176,-0.015539,0.028271,0.021043,-0.0030404,0.014367,0.025206,-0.010181,-0.032143,-0.017748,-0.013459,-0.026741,-0.011615,-0.014456,-0.012837,-0.010302,-0.025409,0.055968,-0.018617,0.016798,0.022514,0.030468,0.013577,0.0027134,-0.040115,-0.013409,0.015811,-0.0085124,0.043607,0.030699,-0.004902,-0.0036541,-0.032448,-0.009797,-0.0154,-0.010168,0.042352,0.007006,-0.01489,-0.014356,-0.010185,-0.0085977,0.014363,0.049627,0.080052,0.015818,0.0036994,0.011586,0.0052148,-0.024897,0.0057564,0.023574,0.012517,-0.021755,-0.0008119,-0.031052,-0.027973,-0.019035,0.0095331,-0.027119,-0.0055362,0.071746,-0.021484,-0.085542,0.040384,-0.0093725,0.0067173,0.070379,-0.004295,0.048778,-0.040724,0.040191,-0.020654,0.002085,0.034887,0.026016,0.014546,-0.040353,0.010792,0.012138,-0.0030084,0.018699,-0.026692,0.030817,-0.0108,0.072609,-0.03729,-0.0014171,0.034309,0.0031901,-0.062427,-0.027243,-0.020628,0.035739,-0.030519,0.036384,0.045651,-0.00606,-0.040121,0.060494,-0.038067,-0.0067096,-0.00081565,0.03361,-0.013051,-0.036826,0.0084022,-0.028239,0.027146,0.0054641,0.020937,-0.0044398,0.025271,0.020657,0.0047707,0.021166,0.034196,-0.016579,-0.029227,-0.045109,-0.053112,0.020384,0.027943,-0.0010012,-0.00068798,-0.0060852,-0.0018771,-0.031655,-0.026472,0.0037834,-0.037195,-0.022396,0.039655,-0.050533,-0.0061775,-0.010514,-0.013445,0.0063772,0.044615,-0.028357,0.052113,0.014259,-0.011605,-0.029243,0.00093624,0.013734,0.00090688,0.040335,0.011067,-0.011319,0.017191,-0.026055,0.022471,0.028862,0.030015,0.010739,-0.0033023,-0.062299,0.0024958,0.019013,-0.0091072,0.023852,-0.045489,0.056575,-0.036465,0.0036472,-0.017375,-0.019106,0.039816,0.044045,0.013441,0.035313,-0.031625,-0.027231,-0.020812,-0.038658,-0.013833,-0.026799,0.0079238,-0.060484,0.061016,0.047422,-0.019538,0.029288,-0.0091686,0.029473,-0.047127,0.05545,0.017026,-0.033368,0.030233,-0.011164,-0.030634,0.051388,-0.028038,-2.7389e-05,-0.0090523,0.042477,0.024166,0.019531,0.023898,-0.023713,0.026756,0.011016,-0.011809,0.038356,0.0022939,-0.015118,-0.0017348,-0.025787,-0.012609,0.012594,-0.019685,0.020689,-0.093828,0.0081531,0.002387,0.01264,0.038197,-0.022097,-0.025469,0.0024647,0.0010278,-1.6311e-05,0.033313,-0.042042,0.03223,-0.0086491,0.02364,0.064109,-0.033337,0.019831,0.0019789,0.026161,0.060869,0.051267,0.0033268,-0.015861,-0.08348,0.027715,-0.021669,0.070246,-0.030453,-0.036922,-0.011726,0.033735,0.0067431,0.019341,-0.012137,0.0099153,-0.019594,0.0013166,-0.015186,-0.011421,-0.0041596,0.016668,-0.0061692,0.027412,-0.032471,-0.020905,0.0056821,0.0018648,-0.016568,0.03071,-0.011489,0.0022694,-0.025613,-0.026035,-0.0082699
1,-0.024642,0.017967,-0.062718,-0.037942,0.02045,0.038985,0.030315,-0.015457,0.00076061,0.02054,0.024748,0.029439,-0.062433,1.2916e-05,0.010424,-0.03087,0.021835,0.00095771,0.017258,0.0036127,0.042637,0.026897,0.055895,0.071593,0.048169,-0.00035063,-0.019246,-0.0141,0.054625,0.054737,0.028935,0.042393,-0.012048,0.036232,0.014638,-0.0072756,0.020508,0.017837,-0.01446,-0.024759,-0.0059091,-0.014251,-0.021902,-0.0277,-0.013623,-0.012041,-0.010045,-0.020891,0.043979,-0.020103,0.0074175,0.039295,0.036894,0.016477,0.012357,-0.043496,-0.013291,0.018429,-0.022102,0.043674,0.029851,-0.008584,0.0094608,-0.034969,-0.013786,-0.018199,-0.0054954,0.048643,0.012938,-0.0095248,-0.025189,-0.011148,-0.0066377,0.028089,0.048926,0.083622,0.011198,0.010428,0.012194,-0.00071469,-0.022502,0.0014055,0.029433,0.013079,-0.016589,-0.0026145,-0.026435,-0.031764,-0.011428,0.015222,-0.023043,-0.00027723,0.067888,-0.019087,-0.088617,0.046424,-0.020345,-0.0092421,0.061056,-0.00076021,0.056105,-0.04249,0.031891,-0.016012,0.011052,0.031361,0.028577,0.0093562,-0.036636,0.017153,0.015024,0.0016856,0.014263,-0.03329,0.023665,-0.016487,0.073515,-0.036403,0.0035802,0.026226,0.0044755,-0.065861,-0.029521,-0.017845,0.037568,-0.019293,0.036675,0.04893,-0.013545,-0.032005,0.065851,-0.025107,-0.020918,0.004348,0.034878,-0.013231,-0.032473,0.010879,-0.028414,0.019685,0.0066523,0.0097866,-0.0015712,0.024482,0.02,0.0083172,0.0077254,0.036644,-0.017568,-0.023449,-0.043777,-0.036528,0.026844,0.036214,0.017928,-0.0042381,-0.005104,0.00031387,-0.043593,-0.034435,0.0041353,-0.032663,-0.028401,0.038663,-0.045365,-0.012097,-0.016038,-0.015119,0.0085759,0.046941,-0.042548,0.046945,0.016277,-0.017743,-0.040519,0.0072994,0.0094077,-0.0095868,0.053228,0.013379,-0.013245,0.005258,-0.011082,0.029469,0.028181,0.026573,0.0044246,0.0076132,-0.047398,0.0011011,0.027122,-0.021041,0.02729,-0.04492,0.056565,-0.036769,0.0044283,-0.026719,-0.023426,0.040495,0.048332,0.019521,0.038243,-0.028193,-0.02902,-0.022148,-0.041517,-0.01285,-0.029193,0.0022237,-0.073587,0.061713,0.059224,-0.015942,0.036829,-0.0086568,0.025649,-0.040512,0.054075,0.013195,-0.038932,0.017515,-0.019478,-0.031665,0.039898,-0.019619,-0.0052769,-0.0062492,0.03775,0.030635,0.015479,0.023126,-0.026754,0.030898,0.0098942,-0.0037256,0.040573,0.0021845,-0.013284,0.011612,-0.03619,-0.018805,0.0013902,-0.027524,0.021512,-0.10799,0.022575,0.0097294,0.003354,0.025486,-0.03749,-0.02874,0.0091195,-0.0033522,0.0032659,0.031957,-0.040037,0.024004,-0.010428,0.017577,0.073675,-0.028206,0.033703,0.0046952,0.032799,0.05921,0.048594,0.0035033,-0.016069,-0.079509,0.023905,-0.018716,0.069707,-0.038359,-0.02841,-0.016711,0.029626,0.0024004,0.024458,-0.0090111,0.0045248,-0.029184,-0.00099517,-0.015484,-0.0097492,-0.0022593,0.015431,-0.0061827,0.026724,-0.035259,-0.015434,0.0069462,0.0088826,-0.01533,0.025893,-0.012902,0.0002025,-0.01925,-0.026181,-0.012447
2,-0.02029,0.016148,-0.060996,-0.04159,0.013473,0.032254,0.028322,-0.010233,0.00089481,0.029216,0.029657,0.02336,-0.057297,-0.0052913,0.0075133,-0.028425,0.012564,-0.0023753,0.013247,0.012659,0.046097,0.0050925,0.050268,0.066944,0.044288,-0.0027267,-0.02276,-0.0066418,0.048671,0.058826,0.033144,0.038526,-0.01873,0.027451,0.011718,-0.0049252,0.016567,0.021243,-0.013323,-0.024109,-0.015371,-0.013618,-0.01662,-0.018317,-0.023819,-0.017329,-0.011267,-0.0299,0.041555,-0.02372,0.012523,0.032612,0.03412,0.014676,0.011101,-0.043779,-0.019013,0.011364,-0.0060662,0.040291,0.033812,-0.0023387,0.0025641,-0.032085,-0.0031059,-0.021873,-0.0069285,0.049133,0.0089167,-0.015461,-0.023956,-0.0065455,-0.0051674,0.016847,0.049526,0.070698,0.0095649,0.0071421,0.0047165,-0.00029734,-0.031112,0.00049556,0.031516,0.019315,-0.031406,-0.01645,-0.029639,-0.029413,-0.017183,0.015517,-0.018734,-0.0032727,0.077491,-0.027589,-0.084585,0.045219,-0.020369,0.0020936,0.055667,-0.0072743,0.05347,-0.039941,0.039096,-0.0153,0.0055507,0.034603,0.023445,0.016556,-0.034121,0.016811,0.017509,0.006038,0.019562,-0.032063,0.022721,-0.014745,0.067132,-0.028904,-0.0038455,0.036346,-0.0042335,-0.066306,-0.032594,-0.01681,0.032164,-0.035967,0.031647,0.045647,-0.0066873,-0.028942,0.061753,-0.028276,-0.0083673,0.0040113,0.043623,-0.011089,-0.034119,0.010997,-0.024631,0.015146,0.0077136,0.015768,0.0092627,0.03096,0.029515,0.0057321,0.02077,0.029475,-0.018554,-0.02407,-0.036516,-0.034685,0.028077,0.021081,0.014355,-0.005414,-0.0096589,9.6695e-05,-0.039037,-0.024926,0.01103,-0.033302,-0.018673,0.03606,-0.042925,-0.0023105,-0.026227,-0.004894,0.002011,0.052568,-0.03297,0.042655,0.0074361,-0.022374,-0.03161,0.012678,0.013737,-0.0023356,0.048952,0.016817,-0.011422,0.0063102,-0.01429,0.031055,0.03438,0.033607,0.014411,-0.00020007,-0.060734,0.0083493,0.02061,-0.015946,0.021923,-0.051014,0.055266,-0.027461,0.019038,-0.015081,-0.019393,0.046051,0.043501,0.013124,0.036772,-0.031282,-0.024326,-0.030589,-0.041926,-0.017209,-0.031883,0.012173,-0.074914,0.056286,0.065367,-0.0072132,0.045503,-0.015094,0.033801,-0.041595,0.061535,0.011,-0.031329,0.016032,-0.0097313,-0.026536,0.046394,-0.018797,0.0054927,0.00027605,0.040506,0.027762,0.021686,0.019453,-0.030684,0.02577,0.015182,-0.015326,0.045994,0.0048925,-0.0027047,0.017622,-0.027461,-0.014655,0.0040847,-0.024526,0.018424,-0.10691,0.005383,0.0064994,0.0031959,0.028102,-0.034133,-0.02445,0.0037012,0.00056378,0.0035799,0.016274,-0.034787,0.020331,-0.014037,0.016632,0.076625,-0.026843,0.02947,0.0097474,0.029638,0.051729,0.046149,-0.0033651,-0.016629,-0.083185,0.032558,-0.023602,0.078482,-0.03144,-0.03914,-0.012443,0.029192,0.01289,0.015563,-0.0076074,0.0087508,-0.036254,-0.0042391,-0.022319,-0.017529,-0.0048535,0.002543,-0.017677,0.033013,-0.035059,-0.022112,0.0082862,0.022404,-0.0063371,0.031702,-0.0029257,0.0059222,-0.027124,-0.025393,-0.011114
3,-0.01341,0.014711,-0.070709,-0.052346,0.017233,0.034559,0.03066,-0.019226,0.018617,0.02879,0.023711,0.028201,-0.050364,-0.016214,0.0085843,-0.021447,0.0088964,-0.014069,0.018354,0.010137,0.056401,0.021243,0.05511,0.075943,0.0579,-0.01934,-0.0093111,-0.019971,0.058094,0.050752,0.036514,0.044285,-0.01922,0.018692,0.01386,0.0058239,0.0084401,0.032102,-0.011303,-0.024185,-0.0092069,-0.0095259,-0.02245,-0.021376,-0.010583,-0.0064266,-0.0038301,-0.015603,0.026981,-0.020549,0.0043759,0.032356,0.042511,0.022344,0.004322,-0.041875,-0.025772,-0.0022272,-0.0098278,0.047885,0.026511,0.00026749,0.0064351,-0.036186,-0.0018429,-0.014097,-0.012525,0.049288,0.018335,-0.0051682,-0.030232,-0.0058113,0.0066611,0.02738,0.052346,0.064425,0.0048384,-0.0024576,0.010839,-0.004942,-0.026463,0.019693,0.02211,0.028972,-0.02401,-0.013461,-0.046622,-0.03561,-0.010843,0.023579,-0.023968,-0.0063691,0.066471,-0.025113,-0.10232,0.046719,-0.035116,0.0035857,0.050115,-0.014185,0.056018,-0.03137,0.046366,-0.019714,0.01644,0.034344,0.025454,0.016954,-0.019007,0.019009,0.0070666,0.0064718,0.013419,-0.024483,0.016792,-0.027376,0.05501,-0.032803,-0.00027875,0.010514,0.0042999,-0.07815,-0.026433,-0.0052346,0.027043,-0.034178,0.015595,0.054969,-0.0032277,-0.042611,0.060594,-0.030574,-0.015969,-0.0018855,0.042584,-0.0091487,-0.045183,0.0042683,-0.044296,0.01186,0.006417,0.024276,0.012995,0.042108,0.025383,0.013965,0.029348,0.037756,-0.021891,-0.015521,-0.048761,-0.03885,0.025372,0.015594,0.029509,0.010764,-0.0015888,0.0022847,-0.044653,-0.021256,0.0092198,-0.021977,-0.023661,0.026549,-0.046453,-0.0010299,-0.013204,-0.0065005,-0.0027403,0.033159,-0.039928,0.037754,0.00018587,-0.00057593,-0.024711,0.014289,0.020048,-0.0036561,0.053409,0.01446,-0.017986,0.0036153,-0.013655,0.032715,0.03648,0.041119,0.025211,0.0093253,-0.040986,0.0002319,0.027043,-0.018058,0.016612,-0.053211,0.035985,-0.029067,0.028306,-0.0068265,-0.019183,0.038835,0.051812,0.013293,0.039827,-0.015546,-0.029613,-0.029393,-0.033032,-0.020188,-0.034856,-0.0011989,-0.065191,0.063503,0.071198,-0.0046547,0.035361,-0.024646,0.032472,-0.04033,0.054686,0.0047992,-0.036945,0.016967,-0.014022,-0.016762,0.029343,-0.026058,0.00094858,-0.0060264,0.043206,0.024701,0.026941,0.016122,-0.022,0.029298,-0.0012431,-0.010221,0.045529,0.01845,-0.0027452,0.027273,-0.040556,-0.023054,-0.0050971,-0.036577,0.009992,-0.088272,0.023889,0.025927,-0.0041799,0.022973,-0.03705,-0.030392,0.0061487,0.0035239,0.0077118,0.033449,-0.02919,0.024745,-0.0078244,0.028729,0.076083,-0.025687,0.024215,0.012915,0.029654,0.049331,0.035629,-0.011052,-0.028478,-0.082404,0.022638,-0.012717,0.074454,-0.020436,-0.033913,0.00032209,0.029453,0.0019359,0.024203,-0.0080464,0.0037631,-0.03626,0.0031648,-0.0032168,-0.0038337,-0.0044283,-0.0057097,-0.011769,0.021202,-0.032305,-0.020606,0.0013444,0.0074731,-0.0018726,0.032938,0.00086519,0.0016235,-0.016111,-0.038684,-0.014252
4,-0.013871,0.01393,-0.061919,-0.047506,0.020966,0.032761,0.027206,-0.0081227,0.0035217,0.024146,0.031568,0.023717,-0.062963,-0.010277,0.0083741,-0.030311,0.013475,-0.0020527,0.018525,0.012251,0.043767,0.011613,0.061924,0.066162,0.042158,-0.0065177,-0.023825,-0.011053,0.048942,0.055799,0.038534,0.043195,-0.017049,0.026956,0.011008,-0.0063396,0.019558,0.021515,-0.015718,-0.028187,-0.016146,-0.010669,-0.023805,-0.024537,-0.021808,-0.022163,-0.0083913,-0.02669,0.042002,-0.028218,0.012542,0.035056,0.037048,0.01781,0.0093571,-0.047368,-0.01557,0.0048125,-0.0090826,0.039361,0.033159,-0.0036155,0.0031446,-0.028127,-0.0041277,-0.017264,-0.0077063,0.05821,0.016935,-0.013895,-0.029064,-0.0027809,-0.0061957,0.024587,0.041608,0.068145,0.0093046,0.010038,0.00038401,0.0012998,-0.02872,0.0013107,0.031896,0.021631,-0.03141,-0.010448,-0.023698,-0.034983,-0.01975,0.025465,-0.021481,-0.0078081,0.074491,-0.031812,-0.088274,0.043084,-0.025794,0.00043423,0.053564,-0.004051,0.053467,-0.038126,0.04126,-0.015647,0.0070333,0.037328,0.022872,0.017793,-0.029421,0.016243,0.013746,0.0055829,0.018948,-0.029164,0.020928,-0.020506,0.058958,-0.032268,-0.0043932,0.03597,-0.00014041,-0.061633,-0.032883,-0.010868,0.031278,-0.0315,0.029338,0.047922,-0.0068381,-0.026262,0.063699,-0.032297,-0.0092522,0.0033968,0.04724,-0.0098636,-0.034558,0.0092603,-0.030828,0.016182,0.013713,0.020902,0.0029438,0.036075,0.027904,0.0056326,0.022585,0.029268,-0.015027,-0.022795,-0.04013,-0.041357,0.030396,0.027807,0.0189,-0.0026894,-0.0092684,-0.0021143,-0.041469,-0.029249,0.014497,-0.033197,-0.020684,0.039536,-0.050557,-0.0063744,-0.021291,-0.012546,0.000104,0.051588,-0.040832,0.051902,0.010389,-0.024633,-0.039622,0.015154,0.019062,-0.0020736,0.05382,0.017447,-0.0042097,0.00352,-0.013543,0.034778,0.038938,0.03449,0.012831,-5.0994e-05,-0.056531,0.0096667,0.025491,-0.01338,0.029356,-0.04274,0.056946,-0.031992,0.024474,-0.018042,-0.018439,0.044053,0.040291,0.011364,0.039847,-0.031571,-0.033582,-0.035909,-0.037361,-0.015875,-0.027719,0.0094394,-0.076923,0.05801,0.064816,-0.0049365,0.036394,-0.012305,0.031559,-0.04531,0.059204,0.014215,-0.034574,0.014995,-0.011862,-0.022873,0.040029,-0.022403,0.0039797,0.0024565,0.034997,0.02899,0.017499,0.012334,-0.02288,0.030946,0.010227,-0.0072316,0.047025,0.0080535,-0.0078686,0.019685,-0.034026,-0.020839,0.0053108,-0.026008,0.016156,-0.10254,0.014277,0.009103,0.0038815,0.036986,-0.03766,-0.031481,0.0058051,-0.00011547,0.0010898,0.022623,-0.030027,0.014888,-0.010956,0.018833,0.079939,-0.021143,0.023564,0.005992,0.029091,0.05315,0.04465,-0.0075445,-0.019421,-0.088292,0.032737,-0.020536,0.080123,-0.031499,-0.034353,-0.012437,0.035176,0.0079274,0.017432,-0.0081926,0.01114,-0.037588,-0.0045578,-0.019869,-0.013185,-0.0036656,-0.0020793,-0.012422,0.0266,-0.028976,-0.027076,0.011181,0.02061,-0.0082812,0.034855,-0.0055598,0.0012845,-0.027065,-0.026991,-0.014936
5,-0.0055061,0.013431,-0.066616,-0.051667,0.0098038,0.032864,0.034884,-0.015488,0.0053031,0.02539,0.031744,0.013701,-0.054556,-0.0033337,0.019984,-0.036859,0.017765,-0.0085748,0.0063339,0.0061509,0.052366,0.0073613,0.049101,0.074658,0.052488,-0.020887,-0.024612,-0.01612,0.047525,0.048723,0.026456,0.043527,-0.016564,0.023411,0.012036,-0.018721,0.014429,0.020525,-0.020184,-0.034217,-0.024221,-0.019627,-0.011564,-0.022231,-0.020371,-0.030222,-0.0086047,-0.027383,0.039866,-0.026137,0.0096027,0.023917,0.039068,0.0097,0.0085052,-0.037584,-0.027252,0.01029,-0.0093792,0.035448,0.042211,0.0039462,0.014089,-0.035243,-0.0046968,-0.018588,-0.012059,0.061919,0.003988,-0.017109,-0.021085,-0.0023367,-0.0055709,0.011087,0.033288,0.078391,-0.0061389,0.0083044,0.00078562,0.0002838,-0.033385,0.0012933,0.029039,0.02147,-0.025513,-0.018957,-0.011042,-0.029684,-0.015791,0.028959,-0.021606,-0.013769,0.078774,-0.036482,-0.080704,0.030316,-0.026955,0.00053751,0.041319,-0.0064122,0.056738,-0.031145,0.043916,-0.015477,0.0035846,0.027216,0.017168,0.0067516,-0.022391,0.027787,-0.0035643,0.0057341,0.0068932,-0.039316,0.020711,-0.028236,0.059535,-0.020847,0.0096751,0.032827,-0.0026038,-0.062518,-0.03438,-0.012788,0.038627,-0.029772,0.0099519,0.048986,0.0029829,-0.022855,0.04929,-0.046484,-0.015778,0.0013624,0.042478,-0.012722,-0.035758,0.028256,-0.013824,0.011639,0.018085,0.027908,0.015558,0.039075,0.018491,0.0072032,0.017026,0.01756,-0.020271,-0.023411,-0.036276,-0.035367,0.037622,0.024837,0.022979,-0.0077708,-0.0060809,-0.0016114,-0.047523,-0.013783,0.027119,-0.036094,-0.029326,0.037287,-0.034547,0.0066398,-0.024221,0.0047762,-0.0029268,0.041891,-0.039075,0.042356,0.0021036,-0.02876,-0.041367,0.013909,0.02325,-0.010972,0.051884,0.015513,-0.010042,-0.0035826,0.0054572,0.042117,0.047178,0.033909,0.01307,0.0088018,-0.051873,0.0065502,0.034295,-0.01768,0.032067,-0.057488,0.06679,-0.020711,0.028475,-0.020823,-0.021061,0.045201,0.052198,0.0044393,0.040588,-0.032911,-0.019928,-0.028666,-0.027082,-0.020508,-0.017066,0.0014066,-0.074856,0.050781,0.073384,-0.0007769,0.051678,-0.0078706,0.044645,-0.037976,0.059346,0.010722,-0.038522,0.013264,-0.016829,-0.033041,0.028265,-0.010413,-0.00027717,-0.0056249,0.02717,0.01474,0.016235,0.01423,-0.027504,0.02282,-0.0026466,-0.019071,0.060306,0.01451,-0.00273,0.018656,-0.039759,-0.010456,-0.0026955,-0.028986,0.018767,-0.10164,-0.00070626,0.012683,-0.012308,0.034076,-0.041346,-0.021126,-0.0015492,-0.0099833,-0.0019415,0.018316,-0.029328,0.0135,-0.016311,0.011072,0.077939,-0.020172,0.019585,0.010672,0.026615,0.040481,0.046436,-0.012485,-0.013189,-0.088172,0.030461,-0.032406,0.07889,-0.024185,-0.03464,-0.0040235,0.025956,0.00026571,0.016898,-0.01237,0.016147,-0.033359,-0.0048167,-0.030523,-0.010781,-0.017921,0.00028803,-0.0083148,0.018766,-0.036136,-0.018102,-0.004837,0.024999,-0.010061,0.032358,-0.0066209,0.012681,-0.016031,-0.029492,-0.018311
6,-0.017213,0.024478,-0.05862,-0.051956,0.020667,0.034196,0.027413,-0.010263,-0.0001187,0.031381,0.039596,0.01689,-0.05682,-0.0010159,0.0053763,-0.027407,0.015475,-0.011071,0.017036,-0.0019648,0.047163,0.0030361,0.048442,0.064379,0.044139,0.0073718,-0.020929,0.00056414,0.049881,0.041199,0.02761,0.042867,-0.014242,0.019852,0.018107,-0.011523,0.014354,0.014082,-0.01149,-0.029344,-0.017576,-0.012191,-0.021465,-0.01691,-0.019997,-0.022325,-0.003294,-0.018384,0.042711,-0.025128,0.018644,0.02411,0.02888,0.014763,0.01357,-0.052177,-0.028574,0.013571,-0.010002,0.038612,0.040876,-0.0057878,0.0046706,-0.029743,-0.019482,-0.02709,-0.0090999,0.057236,0.0080437,-0.012713,-0.02366,-0.0054228,-0.012409,0.013117,0.043171,0.068107,0.0064928,-0.0010942,0.01009,-0.0012108,-0.016923,0.0016056,0.022528,0.012128,-0.030194,-0.014687,-0.02371,-0.025109,-0.010404,0.013718,-0.024348,-0.012924,0.078105,-0.021817,-0.076721,0.047023,-0.024279,0.010741,0.056226,-0.00030644,0.054335,-0.033731,0.040789,-0.0096919,-0.00094652,0.027706,0.022306,0.0058927,-0.036532,0.0064173,0.018499,0.0074413,0.025781,-0.027147,0.026034,-0.019088,0.064793,-0.028342,-0.0027186,0.033129,-0.0035835,-0.061205,-0.036859,-0.023442,0.053737,-0.031223,0.026663,0.060405,-0.0081274,-0.027,0.059419,-0.031967,-0.013981,0.00066776,0.038798,-0.017084,-0.027928,0.0097765,-0.023807,0.014888,0.0060685,0.018299,-0.0029003,0.020282,0.014817,0.00090806,0.018506,0.029853,-0.020332,-0.028127,-0.047816,-0.032946,0.039037,0.032626,0.010644,-0.016808,-0.013819,-0.00028343,-0.038302,-0.028375,0.00958,-0.030877,-0.017821,0.04626,-0.042861,0.0043785,-0.018453,-0.0035814,0.011442,0.056156,-0.02753,0.047932,0.012915,-0.021028,-0.035199,0.0058757,0.012603,-0.0038044,0.041758,0.031285,-0.0076591,0.006327,-0.0063123,0.031086,0.02743,0.03239,0.0049763,-0.011365,-0.064482,-0.0018574,0.025306,-0.010515,0.019699,-0.046138,0.059808,-0.032916,0.018885,-0.017561,-0.015235,0.049428,0.035821,0.0123,0.031101,-0.031388,-0.037422,-0.022369,-0.039047,-0.021439,-0.021478,0.0051399,-0.06741,0.059081,0.049548,-0.015618,0.030903,0.0011813,0.036159,-0.043488,0.05836,0.0186,-0.020991,0.02078,-0.021156,-0.028791,0.040966,-0.016425,0.0025535,0.0047931,0.02636,0.019755,0.020939,0.012748,-0.01379,0.022571,-0.0015935,-0.011875,0.048305,0.0091838,-0.003734,0.011686,-0.035684,0.0091408,0.012234,-0.036126,0.023912,-0.097742,0.0048083,-0.0034315,0.010289,0.043189,-0.031209,-0.0023911,0.010921,-0.0027453,-0.015332,0.013551,-0.04228,0.028085,-0.025378,0.024416,0.077455,-0.030306,0.0284,-0.0069113,0.036317,0.052401,0.043889,0.00087591,-0.017427,-0.099012,0.035202,-0.0094034,0.083908,-0.033769,-0.029248,-0.012973,0.028636,0.017382,0.013363,-0.012254,0.0082499,-0.031902,-0.017256,-0.021843,-0.0085965,-0.016107,-0.0010897,-0.018693,0.029093,-0.030603,-0.018685,-0.00072736,0.016225,-0.024799,0.0333,0.00028929,0.0020546,-0.025552,-0.012511,-0.009637
